Key,User,Timestamp,Reports Qualifier,Prematch,Event,Match,Scouting Position,Team Number,Auto,Mobility,Auto Cones Bottom,Auto Cones Middle,Auto Cones Top,Auto Cubes Bottom,Auto Cubes Middle,Auto Cubes Top,Auto Charge Station,Teleop,Teleop Cones Bottom,Teleop Cones Middle,Teleop Cones Top,Teleop Cubes Bottom,Teleop Cubes Middle,Teleop Cubes Top,Links,Teleop Charge Station,Postmatch,Rank Points Earned,Alliance Score,Robot Score,Lookup Matches Ref,Coopertion Scored,Focus Areas,Notes
c66a0782,abc@gmail.com,4/7/2023 10:17:55,2023micmp2-1506,,2023micmp2,25,Red 1,1506,,TRUE,0,0,1,0,1,0,Neither,,1,1,2,0,0,1,7,Engaged,,4,160,54.67,2023micmp2_qm25,,"Offense,High",
c6b4278a,abc@gmail.com,4/7/2023 10:18:40,2023micmp2-9215,,2023micmp2,25,Blue 2,9215,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,0,1,0,6,Engaged,,2,154,32,2023micmp2_qm25,,Offense,"- Did not score much, it was dropping off cubes around charge station for teammates (like RoboJackets)"
b29a9f32,abc@gmail.com,4/7/2023 10:18:57,2023micmp2-7166,,2023micmp2,25,Red 3,7166,,FALSE,0,0,0,0,0,1,Engaged,,0,3,2,0,0,0,7,Engaged,,4,160,58.67,2023micmp2_qm25,,"Offense,High,Cones",Great cycle time allows for triple charge by moving half the robot off the charging station
0ebf2a4f,abc@gmail.com,4/7/2023 10:18:09,2023micmp2-3538,,2023micmp2,25,Blue 1,3538,,TRUE,0,0,1,0,0,1,Neither,,0,4,3,0,3,1,6,Parked,,2,154,68,2023micmp2_qm25,,"Cones,Cubes",Amazing
7ea4fc73,abc@gmail.com,4/7/2023 10:25:55,2023micmp2-5843,,2023micmp2,26,Red 3,5843,,TRUE,0,0,1,0,0,0,Neither,,0,3,0,0,1,1,6,Engaged,,2,154,46,2023micmp2_qm26,TRUE,"High,Middle,Cubes",
275dbef5,abc@gmail.com,4/7/2023 10:23:31,2023micmp2-85,,2023micmp2,26,Blue 2,85,,TRUE,0,0,0,0,0,1,Engaged,,0,2,2,0,1,0,6,Engaged,,4,171,60,2023micmp2_qm26,,"Offense,Cones",Very slow swerve and placement
0f8c46a5,abc@gmail.com,4/7/2023 10:24:01,2023micmp2-6090,,2023micmp2,26,Blue 1,6090,,TRUE,0,0,1,1,0,0,Neither,,4,2,1,0,0,1,6,Engaged,,4,171,56,2023micmp2_qm26,TRUE,"Offense,High,Cones",
805e4a4d,abc@gmail.com,4/7/2023 10:17:35,2023micmp2-27,,2023micmp2,26,Red 2,27,,TRUE,0,0,1,1,0,1,Neither,,1,0,3,1,1,1,6,Engaged,,2,154,65,2023micmp2_qm26,TRUE,"High,Cones,Cubes","Amazing, super fast, great driving and scoring"
b75a0846,abc@gmail.com,4/7/2023 10:31:17,2023micmp2-68,,2023micmp2,27,Red 2,68,,TRUE,0,0,1,0,0,0,Neither,,0,0,0,4,1,2,4,Parked,,2,127,38.67,2023micmp2_qm27,,"High,Low,Cubes","Pretty good, great mobility"
8d3682f6,abc@gmail.com,4/7/2023 10:31:02,2023micmp2-5114,,2023micmp2,27,Red 3,5114,,TRUE,0,0,1,0,0,0,Engaged,,1,0,2,0,0,0,3,Engaged,,2,127,48,2023micmp2_qm27,,"High,Cones",Kept dropping a lot and their claw is not very good they couldn’t place a lot of cones
f1636a8f,abc@gmail.com,4/7/2023 10:31:10,2023micmp2-7054,,2023micmp2,27,Blue 2,7054,,TRUE,0,0,0,0,0,1,Neither,,1,0,2,0,0,0,5,Engaged,,4,131,39.33,2023micmp2_qm27,,"High,Cones","Arm very slow
Intake is a no go"
4abd243e,abc@gmail.com,4/7/2023 10:33:14,2023micmp2-3668,,2023micmp2,27,Blue 1,3668,,TRUE,0,0,1,0,0,0,Neither,,2,2,1,0,0,1,5,Engaged,,4,131,47.33,2023micmp2_qm27,,"Offense,Cones",
816a7eb9,abc@gmail.com,4/7/2023 10:01:43,2023micmp2-7790,,2023micmp2,19,Blue 1,7790,,TRUE,1,0,0,0,0,1,Neither,,0,0,1,1,2,1,2,Engaged,,1,129,43.33,2023micmp2_qm19,,Offense,
81e95e46,abc@gmail.com,4/7/2023 10:38:53,2023micmp2-4405,,2023micmp2,28,Red 2,4405,,FALSE,0,0,0,0,1,0,Engaged,,0,0,3,1,0,0,4,Engaged,,2,122,49.67,2023micmp2_qm28,,"Offense,Defense,Cones","Wasted time, not very good"
6b3377cc,abc@gmail.com,4/7/2023 10:39:39,2023micmp2-4004,,2023micmp2,28,Red 3,4004,,TRUE,0,0,0,0,0,1,Neither,,0,2,2,0,1,0,4,Parked,,2,122,36.67,2023micmp2_qm28,,"High,Cubes",Not actually a bad robot
5074d3ef,abc@gmail.com,4/7/2023 10:39:00,2023micmp2-3414,,2023micmp2,28,Blue 1,3414,,TRUE,0,0,1,0,0,1,Neither,,1,3,1,0,0,0,4,Engaged,,4,124,47.67,2023micmp2_qm28,,"Offense,Cones",
6a43317d,abc@gmail.com,4/7/2023 10:39:04,2023micmp2-3875,,2023micmp2,28,Blue 2,3875,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,4,None of the above,,4,124,6.67,2023micmp2_qm28,,No-Show,NO SHOW
02f0221b,abc@gmail.com,4/7/2023 10:46:42,2023micmp2-7166,,2023micmp2,29,Red 3,7166,,FALSE,0,0,0,0,0,1,Engaged,,2,0,2,0,0,0,9,Engaged,,4,180,57,2023micmp2_qm29,,"High,Cones,Cubes",
19cdb675,abc@gmail.com,4/7/2023 10:46:34,2023micmp2-3538,,2023micmp2,29,Red 2,3538,,TRUE,0,0,1,0,0,0,Neither,,3,4,1,0,1,0,9,Parked,,4,180,52,2023micmp2_qm29,,"High,Middle,Cones","Amazing, great robot"
145e5eae,abc@gmail.com,4/7/2023 10:46:54,2023micmp2-6152,,2023micmp2,29,Blue 2,6152,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,0,1,0,4,Engaged,,2,129,28.67,2023micmp2_qm29,,Cubes,EveryBot
64b3c7fd,abc@gmail.com,4/7/2023 10:47:29,2023micmp2-6081,,2023micmp2,29,Blue 1,6081,,TRUE,0,0,1,0,0,0,Neither,,1,0,2,2,0,1,4,Engaged,,2,129,46.67,2023micmp2_qm29,,"Offense,Cones,Cubes",
8b2d71a9,abc@gmail.com,4/7/2023 10:23:53,2023micmp2-4391,,2023micmp2,26,Red 1,4391,,TRUE,0,0,1,0,0,0,Neither,,0,4,0,1,1,0,6,Engaged,,2,154,46,2023micmp2_qm26,,Middle,
02b18a98,abc@gmail.com,4/7/2023 10:54:12,2023micmp2-85,,2023micmp2,30,Red 3,85,,TRUE,0,0,0,0,0,1,Neither,,0,1,3,0,1,0,6,Docked,,3,141,46,2023micmp2_qm30,,"High,Cones,Cubes",
18f5df23,abc@gmail.com,4/7/2023 10:54:59,2023micmp2-4779,,2023micmp2,30,Blue 2,4779,,TRUE,0,0,1,0,0,0,Neither,,0,0,1,1,1,0,3,None of the above,,0,85,24,2023micmp2_qm30,,"High,Middle",Died
0d71934c,abc@gmail.com,4/7/2023 10:30:01,2023micmp2-3656,,2023micmp2,27,Red 1,3656,,TRUE,0,0,1,0,0,0,Neither,,0,1,1,0,0,1,4,Engaged,,2,127,38.67,2023micmp2_qm27,,Cones,
58bfc761,abc@gmail.com,4/7/2023 10:54:23,2023micmp2-27,,2023micmp2,30,Red 2,27,,TRUE,1,0,0,1,0,0,Neither,,0,2,4,1,1,1,6,Docked,,3,141,61,2023micmp2_qm30,,"High,Middle,Low","Really good, would be a great alliance"
11d2e4f6,abc@gmail.com,4/7/2023 10:37:57,2023micmp2-2620,,2023micmp2,28,Red 1,2620,,TRUE,0,0,0,0,1,0,Neither,,0,0,1,1,0,1,4,Engaged,,2,122,35.67,2023micmp2_qm28,,High,
cbb05194,abc@gmail.com,4/7/2023 10:54:20,2023micmp2-4392,,2023micmp2,30,Blue 1,4392,,TRUE,0,0,1,0,0,0,Neither,,0,2,1,0,1,2,3,Engaged,,0,85,48,2023micmp2_qm30,,"Offense,Cones,Cubes",
667d6d2c,abc@gmail.com,4/7/2023 10:18:00,2023micmp2-4779,,2023micmp2,26,Blue 3,4779,,TRUE,0,0,1,0,0,0,Neither,,0,2,1,1,0,1,6,Engaged,,4,171,47,2023micmp2_qm26,TRUE,"Offense,Cones",Tippy
c747e7db,abc@gmail.com,4/7/2023 10:45:49,2023micmp2-4381,,2023micmp2,29,Red 1,4381,,TRUE,0,0,1,0,1,1,Neither,,1,2,1,1,1,1,9,Engaged,,4,180,67,2023micmp2_qm29,,"Cones,Cubes",
8fa3d6c0,abc@gmail.com,4/7/2023 10:30:23,2023micmp2-5535,,2023micmp2,27,Blue 3,5535,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,3,3,0,5,Engaged,,4,131,42.33,2023micmp2_qm27,TRUE,"Offense,Cubes",
25d7a545,abc@gmail.com,4/7/2023 10:53:06,2023micmp2-217,,2023micmp2,30,Red 1,217,,FALSE,0,0,0,0,0,1,Neither,,0,0,0,0,0,0,6,None of the above,,3,141,16,2023micmp2_qm30,,Defense,Fell over
bd941d6c,abc@gmail.com,4/7/2023 10:38:17,2023micmp2-857,,2023micmp2,28,Blue 3,857,,TRUE,0,0,1,0,0,0,Engaged,,0,0,2,2,1,3,4,Engaged,,4,124,69.67,2023micmp2_qm28,TRUE,Offense,
dff7fbe5,abc@gmail.com,4/7/2023 10:46:09,2023micmp2-3536,,2023micmp2,29,Blue 3,3536,,TRUE,0,0,0,0,0,1,Neither,,0,0,3,0,0,0,4,Engaged,,2,129,40.67,2023micmp2_qm29,TRUE,"Offense,High,Cones",
261ae224,abc@gmail.com,4/7/2023 10:53:21,2023micmp2-7220,,2023micmp2,30,Blue 3,7220,,FALSE,0,0,0,0,0,1,Neither,,0,0,0,0,0,0,3,Parked,,0,85,13,2023micmp2_qm30,FALSE,Defense,Died mid match (might have been shut down) Received a red card for tipping over 217
39b2a663,abc@gmail.com,4/7/2023 10:59:48,2023micmp2-3534,,2023micmp2,31,Blue 3,3534,,TRUE,0,0,1,0,0,0,Engaged,,1,3,0,0,0,0,6,Parked,,4,153,44,2023micmp2_qm31,TRUE,"Middle,Cones",
e9c27cd6,abc@gmail.com,4/7/2023 10:59:58,2023micmp2-9215,,2023micmp2,31,Red 3,9215,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,3,1,0,3,Docked,,0,89,29,2023micmp2_qm31,,Cubes,
da15109e,abc@gmail.com,4/7/2023 11:03:28,2023micmp2-1711,,2023micmp2,31,Red 2,1711,,FALSE,0,0,0,0,0,1,Neither,,0,0,0,5,0,0,2,Docked,,1,5675,25.33,2023micmp2_qm31,,"Offense,Low,Cubes","Auto that starts in middle cannot failed to climb charging station.
Cubes acquired from ground."
d48b8c57,abc@gmail.com,4/7/2023 11:08:32,2023micmp2-5675,,2023micmp2,32,Red 3,5675,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,2,0,1,6,Engaged,,4,162,55,2023micmp2_qm32,,"Offense,Cones,Cubes",
1297483d,abc@gmail.com,4/7/2023 10:22:40,2023micmp2-3656,,2023micmp2,32,Blue 2,3656,,TRUE,0,0,1,0,0,1,Neither,,1,1,2,0,0,0,5,Engaged,,2,141,48.33,2023micmp2_qm32,,"Offense,Cones",Big
1423233f,abc@gmail.com,4/7/2023 11:03:41,2023micmp2-68,,2023micmp2,31,Red 1,68,,TRUE,0,0,0,0,0,1,Neither,,0,2,2,0,0,0,2,Parked,,0,89,30.33,2023micmp2_qm31,,"Cones,Cubes",Off on cone placement
9bcbfcef,abc@gmail.com,4/7/2023 11:09:31,2023micmp2-5535,,2023micmp2,32,Blue 3,5535,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,2,3,0,5,Engaged,,2,141,40.33,2023micmp2_qm32,,"Middle,Cubes",Slow cycle(very not goonen)
e84332bf,abc@gmail.com,4/7/2023 11:08:23,2023micmp2-7790,,2023micmp2,32,Red 1,7790,,TRUE,0,0,1,0,0,1,Neither,,0,3,2,0,0,0,6,Engaged,,4,162,54,2023micmp2_qm32,,Cones,
e6f92ba4,abc@gmail.com,4/7/2023 11:10:07,2023micmp2-4391,,2023micmp2,32,Red 2,4391,,TRUE,0,0,1,0,0,1,Neither,,2,2,1,0,1,0,6,Engaged,,4,162,53,2023micmp2_qm32,,"Offense,High,Cones","Cones acquired using arm and claw. Can acquire pieces from ground.
They were gooηin'"
d1ca21a5,abc@gmail.com,4/7/2023 11:15:36,2023micmp2-2054,,2023micmp2,33,Blue 2,2054,,TRUE,0,0,0,0,0,1,Engaged,,0,3,2,0,1,0,0,Engaged,,2,148,53,2023micmp2_qm33,,"Offense,High,Cones",fast
9b4b4b70,abc@gmail.com,4/7/2023 11:15:16,2023micmp2-3668,,2023micmp2,33,Red 3,3668,,TRUE,0,0,1,0,0,1,Neither,,1,2,2,0,2,1,6,Engaged,,4,157,64,2023micmp2_qm33,,"Offense,Cones,Cubes",
e0902619,abc@gmail.com,4/7/2023 11:16:21,2023micmp2-5843,,2023micmp2,33,Red 1,5843,,TRUE,0,0,0,0,0,0,Neither,,0,2,1,0,1,1,6,Engaged,,4,157,42,2023micmp2_qm33,,Cones,
f81dfe21,abc@gmail.com,4/7/2023 11:21:08,2023micmp2-4776,,2023micmp2,33,Blue 3,4776,,TRUE,0,0,1,0,0,1,Neither,,0,0,1,2,0,0,6,Parked,,2,148,36,2023micmp2_qm33,,"High,Low,Cubes",Very slow when placing game pieces
96a505cb,abc@gmail.com,4/7/2023 11:17:19,2023micmp2-7056,,2023micmp2,33,Red 2,7056,,TRUE,0,0,1,0,0,0,Engaged,,0,2,1,1,0,0,6,Engaged,,4,157,54,2023micmp2_qm33,,"Offense,High,Cones","A slam made it drop cone in claw.
They were not gooηing"
cee57001,abc@gmail.com,4/7/2023 11:33:44,2023micmp2-5612,,2023micmp2,34,Blue 3,5612,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,1,0,0,3,Engaged,,1,119,24,2023micmp2_qm34,,"Low,Cubes",They struggled the whole time to grab a game piece
2bee0fad,abc@gmail.com,4/7/2023 11:32:30,2023micmp2-3098,,2023micmp2,34,Red 1,3098,,TRUE,0,0,0,0,0,0,Neither,,0,2,1,0,0,0,5,Engaged,,4,143,32.33,2023micmp2_qm34,,Cones,"Clumsy bot, slow"
af4dcd58,abc@gmail.com,4/7/2023 11:32:12,2023micmp2-857,,2023micmp2,34,Red 3,857,,TRUE,0,0,1,0,0,0,Engaged,,1,1,2,0,1,0,5,Parked,,4,143,49.33,2023micmp2_qm34,,"Offense,Cones,Cubes",
0b2395e5,abc@gmail.com,4/7/2023 11:31:49,2023micmp2-85,,2023micmp2,34,Blue 2,85,,TRUE,0,0,0,0,0,1,Engaged,,0,0,3,0,0,1,3,Parked,,1,119,48,2023micmp2_qm34,,"Offense,High,Cones",Cool claw
8e53cb71,abc@gmail.com,4/7/2023 11:33:10,2023micmp2-6081,,2023micmp2,34,Red 2,6081,,TRUE,0,0,1,0,0,1,Neither,,0,2,1,1,0,2,5,Engaged,,4,143,56.33,2023micmp2_qm34,,"Offense,High,Cubes",Cones and cubes are both very fast.
f6b47229,abc@gmail.com,4/7/2023 11:38:33,2023micmp2-68,,2023micmp2,35,Blue 2,68,,TRUE,0,0,1,0,0,0,Neither,,0,0,0,2,2,2,3,Engaged,,1,122,44,2023micmp2_qm35,,"Offense,High,Cubes",Can't hold pieces very well
d4c31126,abc@gmail.com,4/7/2023 11:38:34,2023micmp2-3539,,2023micmp2,35,Red 3,3539,,TRUE,0,0,1,0,0,1,Neither,,0,4,1,0,2,0,5,Engaged,,4,157,56.33,2023micmp2_qm35,,"Offense,Cones,Cubes",
c8474075,abc@gmail.com,4/7/2023 11:38:12,2023micmp2-4779,,2023micmp2,35,Red 1,4779,,TRUE,0,0,0,0,0,1,Engaged,,0,2,2,0,0,0,5,Engaged,,4,157,55.33,2023micmp2_qm35,,"Defense,Cones",Hard hits
561a58e8,abc@gmail.com,4/7/2023 11:38:16,2023micmp2-7220,,2023micmp2,35,Blue 3,7220,,TRUE,0,0,0,0,0,0,Neither,,0,0,2,0,0,0,4,Engaged,,1,122,29.67,2023micmp2_qm35,,"High,Cones",They missed two cone place ments( they not gooners)
7e6e59e6,abc@gmail.com,4/7/2023 11:40:07,2023micmp2-7054,,2023micmp2,35,Red 2,7054,,TRUE,0,0,0,0,0,1,Neither,,0,0,2,2,0,0,5,Engaged,,4,157,41.33,2023micmp2_qm35,,"Offense,High,Cones","Triple engage.
Center of gravity was very high and almost tipped over multiple times."
299726bd,abc@gmail.com,4/7/2023 10:59:13,2023micmp2-5436,,2023micmp2,31,Blue 1,5436,,TRUE,0,0,1,0,0,0,Neither,,1,2,1,0,1,1,6,Engaged,,4,153,50,2023micmp2_qm31,,"Offense,Cones",
01fff335,abc@gmail.com,4/7/2023 11:08:00,2023micmp2-1506,,2023micmp2,32,Blue 1,1506,,TRUE,0,0,1,0,0,0,Engaged,,0,2,2,1,1,0,5,Parked,,2,141,52.33,2023micmp2_qm32,,"Offense,Cones",
7f82db5c,abc@gmail.com,4/7/2023 11:14:42,2023micmp2-6090,,2023micmp2,33,Blue 1,6090,,TRUE,0,0,1,0,0,0,Neither,,3,2,1,0,1,1,6,Engaged,,4,148,54,2023micmp2_qm33,,"Offense,Middle,Cones",
62c99a67,abc@gmail.com,4/7/2023 11:31:18,2023micmp2-4405,,2023micmp2,34,Blue 1,4405,,TRUE,0,0,0,0,0,1,Neither,,0,2,3,0,0,0,3,Engaged,,1,119,45,2023micmp2_qm34,,"Offense,High,Cones",
a47ce54a,abc@gmail.com,4/7/2023 11:37:45,2023micmp2-27,,2023micmp2,35,Blue 1,27,,TRUE,1,0,0,0,0,0,Neither,,0,2,3,0,0,1,4,Parked,,1,122,40.67,2023micmp2_qm35,,"Offense,Cones",
66861768,abc@gmail.com,4/7/2023 11:46:44,2023micmp2-9215,,2023micmp2,36,Red 2,9215,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,4,0,0,4,None of the above,,3,107,21.67,2023micmp2_qm36,,"Low,Cubes","Everybot
Human player station at the end"
57e8bfcf,abc@gmail.com,4/7/2023 11:46:27,2023micmp2-5535,,2023micmp2,36,Red 1,5535,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,4,0,0,4,Docked,,3,107,29.67,2023micmp2_qm36,,"Offense,Low,Cubes",Uses single loading station. Went over the center line in auto.
30a7493c,abc@gmail.com,4/7/2023 11:46:12,2023micmp2-217,,2023micmp2,36,Blue 3,217,,FALSE,0,0,0,0,0,1,Neither,,0,0,1,0,0,0,2,Docked,,0,78,20.33,2023micmp2_qm36,,Defense,Almost fell off the charging station and played defense the whole time
29fc1a92,abc@gmail.com,4/7/2023 11:46:19,2023micmp2-3536,,2023micmp2,36,Blue 1,3536,,TRUE,1,0,0,0,0,1,Neither,,0,1,4,0,1,0,2,None of the above,,0,78,41.33,2023micmp2_qm36,,Cones,
18296479,abc@gmail.com,4/7/2023 11:38:19,2023micmp2-4004,,2023micmp2,36,Blue 2,4004,,FALSE,0,0,0,0,0,1,Neither,,1,0,1,0,0,0,2,Docked,,0,78,22.33,2023micmp2_qm36,,Defense,Don’t pick mars rover
4a3ed9e7,abc@gmail.com,4/7/2023 11:54:33,2023micmp2-3668,,2023micmp2,37,Red 1,3668,,TRUE,0,0,1,1,0,0,Neither,,0,1,1,0,0,2,5,Parked,,4,140,40.33,2023micmp2_qm37,,"Offense,Cones,Cubes",
0ab1e76c,abc@gmail.com,4/7/2023 11:54:27,2023micmp2-5436,,2023micmp2,37,Red 2,5436,,TRUE,0,0,1,0,0,0,Engaged,,0,0,2,0,0,0,5,Engaged,,4,120,49.33,2023micmp2_qm37,,Cones,Intake and arm bad
1622f27f,abc@gmail.com,4/7/2023 11:55:07,2023micmp2-3534,,2023micmp2,37,Blue 1,3534,,TRUE,0,0,0,1,0,0,Neither,,0,2,2,0,0,0,1,Engaged,,1,124,33.67,2023micmp2_qm37,,"High,Low,Cones",
465b85c9,abc@gmail.com,4/7/2023 11:55:22,2023micmp2-7166,,2023micmp2,37,Blue 3,7166,,TRUE,0,0,0,0,1,1,Neither,,0,0,0,0,0,0,4,None of the above,,1,124,19.67,2023micmp2_qm37,,Defense,Bot broke and couldn’t move after auto
8eac3499,abc@gmail.com,4/7/2023 11:56:15,2023micmp2-5675,,2023micmp2,37,Blue 2,5675,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,1,2,2,3,Engaged,,1,124,59,2023micmp2_qm37,,Offense,Love this bot
bb9af748,abc@gmail.com,4/7/2023 12:00:11,2023micmp2-4381,,2023micmp2,38,Red 2,4381,,TRUE,0,0,1,0,1,1,Neither,,0,2,1,3,1,1,9,Engaged,,4,188,69,2023micmp2_qm38,,"Offense,High,Middle",Daddy
83b92fd4,abc@gmail.com,4/7/2023 12:00:42,2023micmp2-5843,,2023micmp2,38,Blue 1,5843,,TRUE,0,0,1,0,0,0,Neither,,0,2,0,0,1,1,5,Engaged,,1,119,41.33,2023micmp2_qm38,,Middle,
470f5764,abc@gmail.com,4/7/2023 12:01:04,2023micmp2-3414,,2023micmp2,38,Blue 3,3414,,FALSE,1,0,0,0,0,0,Neither,,0,1,2,0,0,1,5,Engaged,,1,119,39.33,2023micmp2_qm38,,Offense,
1ac54485,abc@gmail.com,4/7/2023 12:00:36,2023micmp2-6090,,2023micmp2,38,Red 1,6090,,TRUE,0,0,1,0,0,0,Docked,,2,2,1,1,1,0,9,Engaged,,4,188,62,2023micmp2_qm38,,"Offense,Cones,Cubes",
f190ca82,abc@gmail.com,4/7/2023 12:01:33,2023micmp2-5114,,2023micmp2,38,Blue 2,5114,,TRUE,0,0,1,0,0,0,Neither,,1,1,2,0,0,0,5,None of the above,,1,119,32.33,2023micmp2_qm38,,Offense,Not great
332c56f7,abc@gmail.com,4/7/2023 12:08:58,2023micmp2-7056,,2023micmp2,39,Blue 2,7056,,TRUE,0,0,1,0,0,0,Engaged,,0,2,2,0,0,0,3,Engaged,,1,124,52,2023micmp2_qm39,,"Offense,Cones",Alright at cone intake quiet slow
f2d70acc,abc@gmail.com,4/7/2023 12:10:19,2023micmp2-3538,,2023micmp2,39,Red 1,3538,,TRUE,0,0,1,0,0,1,Neither,,1,4,3,0,1,1,5,Parked,,4,149,62.33,2023micmp2_qm39,,"Offense,Cones,Cubes",
1740db2d,abc@gmail.com,4/7/2023 12:12:28,2023micmp2-2620,,2023micmp2,39,Blue 3,2620,,TRUE,0,0,0,0,1,0,Neither,,2,0,0,0,0,1,3,Engaged,,1,124,31,2023micmp2_qm39,,Offense,
b5913f0b,abc@gmail.com,4/7/2023 12:09:00,2023micmp2-3656,,2023micmp2,39,Blue 1,3656,,TRUE,0,0,1,0,0,1,Neither,,0,0,1,2,0,0,3,Engaged,,1,124,39,2023micmp2_qm39,,Cones,
afad33e3,abc@gmail.com,4/7/2023 12:08:59,2023micmp2-5612,,2023micmp2,39,Red 2,5612,,FALSE,0,0,0,0,1,0,Engaged,,0,0,0,0,0,0,5,Engaged,,4,149,34.33,2023micmp2_qm39,,Defense,Really good no penalties and effective
ce501d85,abc@gmail.com,4/7/2023 11:48:08,2023micmp2-7790,,2023micmp2,36,Red 3,7790,,FALSE,0,0,0,0,0,1,Engaged,,0,2,2,0,0,1,4,None of the above,,3,107,45.67,2023micmp2_qm36,,Offense,
d9cd53fb,abc@gmail.com,4/7/2023 11:53:52,2023micmp2-4776,,2023micmp2,37,Red 3,4776,,TRUE,0,0,1,0,0,1,Neither,,1,0,0,4,0,0,5,Engaged,,4,140,43.33,2023micmp2_qm37,,"Defense,Cubes",
6e64aca1,abc@gmail.com,4/7/2023 12:00:23,2023micmp2-1506,,2023micmp2,38,Red 3,1506,,TRUE,0,0,1,1,0,0,Neither,,1,2,1,0,0,1,9,Engaged,,4,188,55,2023micmp2_qm38,,Offense,A little tippy.
3f53de04,abc@gmail.com,4/7/2023 12:07:57,2023micmp2-4392,,2023micmp2,39,Red 3,4392,,TRUE,0,0,1,0,0,1,Neither,,2,2,1,0,0,0,5,Engaged,,4,149,48.33,2023micmp2_qm39,,"Offense,Cones",
72d038db,abc@gmail.com,4/7/2023 12:17:03,2023micmp2-4391,,2023micmp2,40,Red 2,4391,,TRUE,0,0,1,0,0,1,Neither,,0,3,2,0,1,0,4,Engaged,,4,144,53.67,2023micmp2_qm40,,"Offense,High,Cones",Small
4f9ae460,abc@gmail.com,4/7/2023 12:18:47,2023micmp2-6152,,2023micmp2,40,Red 3,6152,,TRUE,0,0,1,0,0,0,Neither,,0,1,0,0,1,0,4,Engaged,,4,144,31.67,2023micmp2_qm40,,"Offense,Cones",
4b674462,abc@gmail.com,4/7/2023 12:17:56,2023micmp2-3098,,2023micmp2,40,Blue 2,3098,,TRUE,0,0,0,0,0,1,Neither,,2,0,1,0,0,0,5,None of the above,,1,124,26.33,2023micmp2_qm40,,"Offense,Cones",Not fast intake
6b60a6fe,abc@gmail.com,4/7/2023 12:17:02,2023micmp2-3875,,2023micmp2,40,Red 1,3875,,FALSE,0,0,0,0,0,1,Docked,,0,2,2,0,0,0,4,Engaged,,4,144,46.67,2023micmp2_qm40,,"Offense,Cones",
e74cfd4d,abc@gmail.com,4/7/2023 12:17:21,2023micmp2-2054,,2023micmp2,40,Blue 3,2054,,TRUE,0,0,1,0,0,1,Neither,,0,1,4,0,0,0,5,Docked,,1,124,52.33,2023micmp2_qm40,,"Offense,Cones",They made their team lose by going on the charging station too late and making their double charge fail. They also got a yellow card and tech foul.
e264b588,abc@gmail.com,4/7/2023 12:25:23,2023micmp2-4405,,2023micmp2,41,Blue 3,4405,,TRUE,0,0,0,0,0,1,Neither,,0,0,2,2,0,0,3,Engaged,,1,115,38,2023micmp2_qm41,,"High,Cubes",Mid
94ac9311,abc@gmail.com,4/7/2023 12:24:16,2023micmp2-7166,,2023micmp2,41,Blue 2,7166,,TRUE,0,0,0,0,1,0,Neither,,0,0,1,0,0,1,3,Parked,,1,115,24,2023micmp2_qm41,,"High,Cones",Stopped working
794bac56,abc@gmail.com,4/7/2023 12:25:20,2023micmp2-3534,,2023micmp2,41,Red 1,3534,,TRUE,0,0,1,0,0,0,Neither,,2,0,2,1,0,1,5,Parked,,4,144,40.33,2023micmp2_qm41,TRUE,"Cones,Cubes",
56866117,abc@gmail.com,4/7/2023 12:24:46,2023micmp2-3536,,2023micmp2,41,Red 3,3536,,TRUE,0,0,0,0,0,1,Engaged,,0,3,1,0,0,1,5,Engaged,,4,144,58.33,2023micmp2_qm41,,"Middle,Cones",Fast cycle
eaccd84e,abc@gmail.com,4/7/2023 12:24:22,2023micmp2-4776,,2023micmp2,41,Red 2,4776,,TRUE,0,0,1,0,0,1,Neither,,0,1,0,3,0,1,5,Engaged,,4,144,47.33,2023micmp2_qm41,,"Offense,Low,Cubes",Claw is inconsistent
6cb85a75,abc@gmail.com,4/7/2023 12:30:58,2023micmp2-857,,2023micmp2,42,Red 2,857,,TRUE,0,0,1,1,0,0,Neither,,0,0,1,0,0,0,3,None of the above,,1,112,22,2023micmp2_qm42,,"High,Cones",They broke
8054897b,abc@gmail.com,4/7/2023 12:32:06,2023micmp2-4381,,2023micmp2,42,Blue 2,4381,,TRUE,0,0,1,0,1,1,Neither,,0,4,0,2,1,1,7,Engaged,,4,165,64.67,2023micmp2_qm42,,"High,Cones,Cubes","Amazing robot, did great"
ba0710d2,abc@gmail.com,4/7/2023 12:31:55,2023micmp2-4004,,2023micmp2,42,Blue 3,4004,,TRUE,0,0,0,0,1,0,Neither,,1,1,2,0,0,0,6,Parked,,4,165,34,2023micmp2_qm42,,"High,Middle,Cones","Mid, they actually aren’t the worst"
